"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JAM.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
90,"w10067540jer",11,"JAM Version C","BREAKABLE","glass","Study2","F",3781,"100",503,"",0,"glass",0
90,"w10049766_AYN",11,"JAM Version C","BREAKABLE","glass","Study2","F",4716,"80",2590,"glass",100,"glass",1
90,"5f3fafc56486990342802c9f",11,"JAM Version C","BREAKABLE","glass","Study2","F",5698,"76",4329,"glass",100,"glass",1
91,"10047038AM",11,"JAM Version C","CAR","driver","Study2","B",5963,"80",5848,"windsheild",25,"driver",0
91,"w10104941_mrp",11,"JAM Version C","CAR","driver","Study2","B",2068,"100",2874,"driver",100,"driver",1
91,"w10068374CG",11,"JAM Version C","CAR","driver","Study2","B",3172,"95",7174,"driver",100,"driver",1
91,"5cfcd9157534f400193f4a57",11,"JAM Version C","CAR","driver","Study2","B",1965,"60",2694,"windshield",25,"driver",0
91,"w100547_HRO",11,"JAM Version C","CAR","driver","Study2","B",3277,"99",1902,"driver",100,"driver",1
91,"w10059558_rch",11,"JAM Version C","CAR","driver","Study2","B",493,"9",2924,"wheel",18.181818181818,"driver",0
91,"w10067540jer",11,"JAM Version C","CAR","driver","Study2","B",2205,"100",869,"",0,"driver",0
91,"5f3fafc56486990342802c9f",11,"JAM Version C","CAR","driver","Study2","B",12693,"90",11759,"windshield",25,"driver",0
91,"w10029010",11,"JAM Version C","CAR","driver","Study2","B",3043,"89",6452,"vehicle",30.769230769231,"driver",0
91,"w10048422AB",11,"JAM Version C","CAR","driver","Study2","B",3469,"25",3177,"",0,"driver",0
91,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CAR","driver","Study2","B",2921,"30",3274,"loud",20,"driver",0
91,"w10049640",11,"JAM Version C","CAR","driver","Study2","B",905,"20",1503,"wash",0,"driver",0
91,"w10049766_AYN",11,"JAM Version C","CAR","driver","Study2","B",3900,"80",5016,"happy",0,"driver",0
92,"10047038AM",11,"JAM Version C","CARBON","element","Study2","S",5201,"90",13152,"element",100,"element",1
92,"5cfcd9157534f400193f4a57",11,"JAM Version C","CARBON","element","Study2","S",6045,"3",3510,"element",100,"element",1
92,"w10104941_mrp",11,"JAM Version C","CARBON","element","Study2","S",3225,"90",3252,"element",100,"element",1
92,"w10068374CG",11,"JAM Version C","CARBON","element","Study2","S",4520,"85",3086,"element",100,"element",1
92,"w10059558_rch",11,"JAM Version C","CARBON","element","Study2","S",955,"67",2484,"dioxide",14.285714285714,"element",0
92,"w10067540jer",11,"JAM Version C","CARBON","element","Study2","S",2002,"100",187,"",0,"element",0
92,"w100547_HRO",11,"JAM Version C","CARBON","element","Study2","S",2633,"90",2231,"element",100,"element",1
92,"w10048422AB",11,"JAM Version C","CARBON","element","Study2","S",1951,"30",10058,"element",100,"element",1
92,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CARBON","element","Study2","S",5811,"4",2412,"element",100,"element",1
92,"5f3fafc56486990342802c9f",11,"JAM Version C","CARBON","element","Study2","S",10085,"55",13253,"element",100,"element",1
92,"w10049766_AYN",11,"JAM Version C","CARBON","element","Study2","S",4513,"80",3047,"element",100,"element",1
92,"w10049640",11,"JAM Version C","CARBON","element","Study2","S",1507,"95",4238,"element",100,"element",1
92,"w10029010",11,"JAM Version C","CARBON","element","Study2","S",3632,"90",8576,"dioxide",14.285714285714,"element",0
93,"10047038AM",11,"JAM Version C","CHARM","vehicle","Study2","U",8004,"0",2362,"",0,"vehicle",0
93,"5cfcd9157534f400193f4a57",11,"JAM Version C","CHARM","vehicle","Study2","U",2173,"0",5753,"car",20,"vehicle",0
93,"w100547_HRO",11,"JAM Version C","CHARM","vehicle","Study2","U",6590,"10",1490,"car",20,"vehicle",0
93,"w10059558_rch",11,"JAM Version C","CHARM","vehicle","Study2","U",486,"4",2964,"bracelt",28.571428571429,"vehicle",0
93,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CHARM","vehicle","Study2","U",1173,"0",4288,"bracelet",40,"vehicle",0
93,"w10104941_mrp",11,"JAM Version C","CHARM","vehicle","Study2","U",2427,"0",3308,"",0,"vehicle",0
93,"w10067540jer",11,"JAM Version C","CHARM","vehicle","Study2","U",2363,"20",806,"",0,"vehicle",0
93,"w10068374CG",11,"JAM Version C","CHARM","vehicle","Study2","U",3204,"0",5130,"car",20,"vehicle",0
93,"5f3fafc56486990342802c9f",11,"JAM Version C","CHARM","vehicle","Study2","U",8580,"55",21198,"driver",30.769230769231,"vehicle",0
93,"w10029010",11,"JAM Version C","CHARM","vehicle","Study2","U",6579,"80",583,"",0,"vehicle",0
93,"w10048422AB",11,"JAM Version C","CHARM","vehicle","Study2","U",3518,"0",1794,"",0,"vehicle",0
93,"w10049766_AYN",11,"JAM Version C","CHARM","vehicle","Study2","U",2844,"0",19734,"",0,"vehicle",0
93,"w10049640",11,"JAM Version C","CHARM","vehicle","Study2","U",2388,"50",2402,"bracelet",40,"vehicle",0
94,"5cfcd9157534f400193f4a57",11,"JAM Version C","CHILDREN","mirror","Study2","U",5077,"2",19846,"mother",50,"mirror",0
94,"w10068374CG",11,"JAM Version C","CHILDREN","mirror","Study2","U",4354,"0",7256,"",0,"mirror",0
94,"5f3fafc56486990342802c9f",11,"JAM Version C","CHILDREN","mirror","Study2","U",8835,"40",7311,"mirror",100,"mirror",1
94,"w10048422AB",11,"JAM Version C","CHILDREN","mirror","Study2","U",2197,"0",3703,"",0,"mirror",0
94,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CHILDREN","mirror","Study2","U",2008,"0",1725,"",0,"mirror",0
94,"w100547_HRO",11,"JAM Version C","CHILDREN","mirror","Study2","U",3802,"5",1804,"mirror",100,"mirror",1
94,"10047038AM",11,"JAM Version C","CHILDREN","mirror","Study2","U",2841,"0",4665,"kids",20,"mirror",0
94,"w10049640",11,"JAM Version C","CHILDREN","mirror","Study2","U",1506,"0",2025,"baby",0,"mirror",0
94,"w10059558_rch",11,"JAM Version C","CHILDREN","mirror","Study2","U",1462,"0",2109,"kid",22.222222222222,"mirror",0
94,"w10029010",11,"JAM Version C","CHILDREN","mirror","Study2","U",3578,"90",6548,"kids",20,"mirror",0
94,"w10049766_AYN",11,"JAM Version C","CHILDREN","mirror","Study2","U",2491,"0",3293,"kids",20,"mirror",0
94,"w10104941_mrp",11,"JAM Version C","CHILDREN","mirror","Study2","U",2779,"0",3522,"",0,"mirror",0
94,"w10067540jer",11,"JAM Version C","CHILDREN","mirror","Study2","U",3506,"20",929,"",0,"mirror",0
95,"10047038AM",11,"JAM Version C","CLEAR","moat","Study2","U",6454,"20",8476,"moat",100,"moat",1
95,"w10068374CG",11,"JAM Version C","CLEAR","moat","Study2","U",3657,"0",7054,"water",44.444444444444,"moat",0
95,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CLEAR","moat","Study2","U",3085,"0",2859,"water",44.444444444444,"moat",0
95,"5f3fafc56486990342802c9f",11,"JAM Version C","CLEAR","moat","Study2","U",6272,"55",4026,"",0,"moat",0
95,"w10059558_rch",11,"JAM Version C","CLEAR","moat","Study2","U",740,"98",2766,"plastic",36.363636363636,"moat",0
95,"5cfcd9157534f400193f4a57",11,"JAM Version C","CLEAR","moat","Study2","U",7494,"5",3973,"moat",100,"moat",1
95,"w100547_HRO",11,"JAM Version C","CLEAR","moat","Study2","U",2502,"0",1613,"moat",100,"moat",1
95,"w10067540jer",11,"JAM Version C","CLEAR","moat","Study2","U",1579,"20",810,"",0,"moat",0
95,"w10029010",11,"JAM Version C","CLEAR","moat","Study2","U",3812,"40",9725,"calm",25,"moat",0
95,"w10104941_mrp",11,"JAM Version C","CLEAR","moat","Study2","U",2296,"0",3800,"",0,"moat",0
95,"w10049640",11,"JAM Version C","CLEAR","moat","Study2","U",1112,"20",1133,"",0,"moat",0
95,"w10048422AB",11,"JAM Version C","CLEAR","moat","Study2","U",2731,"0",2035,"",0,"moat",0
95,"w10049766_AYN",11,"JAM Version C","CLEAR","moat","Study2","U",2589,"0",17427,"",0,"moat",0
96,"5cfcd9157534f400193f4a57",11,"JAM Version C","CLOTH","stretch","Study2","U",7168,"0",5528,"shirt",33.333333333333,"stretch",0
96,"5f3fafc56486990342802c9f",11,"JAM Version C","CLOTH","stretch","Study2","U",12254,"55",16410,"stretch",100,"stretch",1
96,"w10104941_mrp",11,"JAM Version C","CLOTH","stretch","Study2","U",3250,"0",4503,"stretch",100,"stretch",1
96,"w10068374CG",11,"JAM Version C","CLOTH","stretch","Study2","U",7749,"5",4623,"stretch",100,"stretch",1
96,"10047038AM",11,"JAM Version C","CLOTH","stretch","Study2","U",4049,"40",3815,"stretch",100,"stretch",1
96,"w10048422AB",11,"JAM Version C","CLOTH","stretch","Study2","U",4538,"30",2989,"table",33.333333333333,"stretch",0
96,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CLOTH","stretch","Study2","U",5356,"10",14529,"expandable",11.764705882353,"stretch",0
96,"w10049766_AYN",11,"JAM Version C","CLOTH","stretch","Study2","U",2946,"0",2024,"attire",46.153846153846,"stretch",0
96,"w10029010",11,"JAM Version C","CLOTH","stretch","Study2","U",3592,"50",1842,"",0,"stretch",0
96,"w10049640",11,"JAM Version C","CLOTH","stretch","Study2","U",2032,"65",2907,"find",0,"stretch",0
96,"w10059558_rch",11,"JAM Version C","CLOTH","stretch","Study2","U",1189,"0",2927,"stretch",100,"stretch",1
96,"w100547_HRO",11,"JAM Version C","CLOTH","stretch","Study2","U",2938,"0",4397,"stretch",100,"stretch",1
96,"w10067540jer",11,"JAM Version C","CLOTH","stretch","Study2","U",1073,"10",984,"",0,"stretch",0
97,"5f3fafc56486990342802c9f",11,"JAM Version C","CLOTHES","cake","Study2","U",8661,"45",37677,"",0,"cake",0
97,"10047038AM",11,"JAM Version C","CLOTHES","cake","Study2","U",6017,"5",17502,"uniform",0,"cake",0
97,"5cfcd9157534f400193f4a57",11,"JAM Version C","CLOTHES","cake","Study2","U",2332,"0",2966,"hangar",20,"cake",0
97,"w10068374CG",11,"JAM Version C","CLOTHES","cake","Study2","U",2351,"0",1343,"",0,"cake",0
97,"w10029010",11,"JAM Version C","CLOTHES","cake","Study2","U",2501,"80",1981,"",0,"cake",0
97,"w10048422AB",11,"JAM Version C","CLOTHES","cake","Study2","U",5935,"0",3804,"wear",25,"cake",0
97,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CLOTHES","cake","Study2","U",2677,"0",1536,"",0,"cake",0
97,"w100547_HRO",11,"JAM Version C","CLOTHES","cake","Study2","U",4193,"0",1717,"",0,"cake",0
97,"w10104941_mrp",11,"JAM Version C","CLOTHES","cake","Study2","U",1243,"0",4691,"",0,"cake",0
97,"w10049640",11,"JAM Version C","CLOTHES","cake","Study2","U",983,"95",2727,"cloth",22.222222222222,"cake",0
97,"w10067540jer",11,"JAM Version C","CLOTHES","cake","Study2","U",2149,"0",913,"",0,"cake",0
97,"w10059558_rch",11,"JAM Version C","CLOTHES","cake","Study2","U",1365,"9",3181,"attire",40,"cake",0
97,"w10049766_AYN",11,"JAM Version C","CLOTHES","cake","Study2","U",1591,"0",3505,"attire",40,"cake",0
98,"10047038AM",11,"JAM Version C","COFFIN","dead","Study2","F",6481,"85",1645,"dead",100,"dead",1
98,"w10029010",11,"JAM Version C","COFFIN","dead","Study2","F",3599,"95",5037,"dead",100,"dead",1
98,"5cfcd9157534f400193f4a57",11,"JAM Version C","COFFIN","dead","Study2","F",2858,"70",4622,"death",66.666666666667,"dead",1
98,"5d3d82ce29130a00195cd74f",11,"JAM Version C","COFFIN","dead","Study2","F",3473,"30",3258,"death",66.666666666667,"dead",1
98,"5f3fafc56486990342802c9f",11,"JAM Version C","COFFIN","dead","Study2","F",7334,"90",3965,"dead",100,"dead",1
98,"w10049640",11,"JAM Version C","COFFIN","dead","Study2","F",1454,"95",2110,"dead",100,"dead",1
98,"w10048422AB",11,"JAM Version C","COFFIN","dead","Study2","F",2570,"20",3304,"dead",100,"dead",1
98,"w10068374CG",11,"JAM Version C","COFFIN","dead","Study2","F",5322,"95",2198,"dead",100,"dead",1
98,"w10049766_AYN",11,"JAM Version C","COFFIN","dead","Study2","F",2473,"100",2059,"dead",100,"dead",1
98,"w10104941_mrp",11,"JAM Version C","COFFIN","dead","Study2","F",2043,"100",4318,"dead",100,"dead",1
98,"w10067540jer",11,"JAM Version C","COFFIN","dead","Study2","F",4559,"0",465,"",0,"dead",0
98,"w100547_HRO",11,"JAM Version C","COFFIN","dead","Study2","F",1480,"90",2083,"dead",100,"dead",1
98,"w10059558_rch",11,"JAM Version C","COFFIN","dead","Study2","F",56,NA,2641,"vampire",18.181818181818,"dead",0
99,"5cfcd9157534f400193f4a57",11,"JAM Version C","COLD","chill","Study2","B",6533,"10",2690,"chill",100,"chill",1
99,"w10048422AB",11,"JAM Version C","COLD","chill","Study2","B",123938,"14",3051,"",0,"chill",0
99,"10047038AM",11,"JAM Version C","COLD","chill","Study2","B",2666,"50",5509,"frigid",18.181818181818,"chill",0
99,"w10068374CG",11,"JAM Version C","COLD","chill","Study2","B",5408,"75",2486,"chill",100,"chill",1
99,"5d3d82ce29130a00195cd74f",11,"JAM Version C","COLD","chill","Study2","B",3018,"50",7339,"ice",25,"chill",0
99,"5f3fafc56486990342802c9f",11,"JAM Version C","COLD","chill","Study2","B",9767,"95",13229,"ice",25,"chill",0
99,"w10029010",11,"JAM Version C","COLD","chill","Study2","B",9140,"95",8111,"cool",44.444444444444,"chill",0
99,"w10067540jer",11,"JAM Version C","COLD","chill","Study2","B",1820,"100",478,"",0,"chill",0
99,"w10049766_AYN",11,"JAM Version C","COLD","chill","Study2","B",4315,"60",3842,"chill",100,"chill",1
99,"w10049640",11,"JAM Version C","COLD","chill","Study2","B",1224,"95",3153,"chill",100,"chill",1
99,"w10104941_mrp",11,"JAM Version C","COLD","chill","Study2","B",2002,"100",5110,"ice",25,"chill",0
99,"w100547_HRO",11,"JAM Version C","COLD","chill","Study2","B",6312,"90",1639,"chill",100,"chill",1
99,"w10059558_rch",11,"JAM Version C","COLD","chill","Study2","B",3201,"68",1526,"flu",25,"chill",0
100,"10047038AM",11,"JAM Version C","COMMUNICATION","phone","Study2","S",5222,"30",3475,"phone",100,"phone",1
100,"w10029010",11,"JAM Version C","COMMUNICATION","phone","Study2","S",3606,"90",6842,"talk",0,"phone",0
100,"5f3fafc56486990342802c9f",11,"JAM Version C","COMMUNICATION","phone","Study2","S",9886,"95",6913,"phone",100,"phone",1
100,"w10049640",11,"JAM Version C","COMMUNICATION","phone","Study2","S",1661,"95",844,"",0,"phone",0
100,"5cfcd9157534f400193f4a57",11,"JAM Version C","COMMUNICATION","phone","Study2","S",4199,"75",2901,"phone",100,"phone",1
100,"5d3d82ce29130a00195cd74f",11,"JAM Version C","COMMUNICATION","phone","Study2","S",2447,"20",4849,"phone",100,"phone",1
100,"w10049766_AYN",11,"JAM Version C","COMMUNICATION","phone","Study2","S",3920,"70",2615,"phone",100,"phone",1
100,"w10067540jer",11,"JAM Version C","COMMUNICATION","phone","Study2","S",2742,"51",3373,"talk",0,"phone",0
100,"w10048422AB",11,"JAM Version C","COMMUNICATION","phone","Study2","S",3242,"9",1800,"talk",0,"phone",0
100,"w100547_HRO",11,"JAM Version C","COMMUNICATION","phone","Study2","S",2590,"10",2458,"phone",100,"phone",1
100,"w10059558_rch",11,"JAM Version C","COMMUNICATION","phone","Study2","S",1368,"88",1924,"talk",0,"phone",0
100,"w10104941_mrp",11,"JAM Version C","COMMUNICATION","phone","Study2","S",3697,"80",2278,"phone",100,"phone",1
100,"w10068374CG",11,"JAM Version C","COMMUNICATION","phone","Study2","S",3500,"75",2975,"phone",100,"phone",1
101,"5cfcd9157534f400193f4a57",11,"JAM Version C","CUT","chop","Study2","B",5515,"35",4276,"razer",0,"chop",0
101,"5d3d82ce29130a00195cd74f",11,"JAM Version C","CUT","chop","Study2","B",2854,"10",3175,"scissors",33.333333333333,"chop",0
101,"5f3fafc56486990342802c9f",11,"JAM Version C","CUT","chop","Study2","B",5279,"80",11029,"scissors",33.333333333333,"chop",0
101,"w10029010",11,"JAM Version C","CUT","chop","Study2","B",2807,"80",2136,"",0,"chop",0
101,"w10048422AB",11,"JAM Version C","CUT","chop","Study2","B",3146,"20",3323,"chord",66.666666666667,"chop",1
101,"10047038AM",11,"JAM Version C","CUT","chop","Study2","B",5694,"80",5297,"knife",0,"chop",0
101,"w100547_HRO",11,"JAM Version C","CUT","chop","Study2","B",5475,"80",2429,"",0,"chop",0
101,"w10049766_AYN",11,"JAM Version C","CUT","chop","Study2","B",3648,"80",3302,"knife",0,"chop",0
101,"w10049640",11,"JAM Version C","CUT","chop","Study2","B",1803,"85",2039,"shear",22.222222222222,"chop",0
101,"w10068374CG",11,"JAM Version C","CUT","chop","Study2","B",2761,"75",13705,"\",0,"chop",0
101,"w10104941_mrp",11,"JAM Version C","CUT","chop","Study2","B",2271,"90",4041,"slice",22.222222222222,"chop",0
101,"w10059558_rch",11,"JAM Version C","CUT","chop","Study2","B",3179,"80",2819,"knifre",0,"chop",0
101,"w10067540jer",11,"JAM Version C","CUT","chop","Study2","B",2039,"20",3144,"",0,"chop",0
102,"5cfcd9157534f400193f4a57",11,"JAM Version C","DOG","furry","Study2","B",9448,"15",6272,"furry",100,"furry",1
102,"5d3d82ce29130a00195cd74f",11,"JAM Version C","DOG","furry","Study2","B",3236,"30",6732,"cat",0,"furry",0
102,"5f3fafc56486990342802c9f",11,"JAM Version C","DOG","furry","Study2","B",5550,"34",10032,"brawl",20,"furry",0
102,"w10029010",11,"JAM Version C","DOG","furry","Study2","B",2700,"70",6541,"cat",0,"furry",0
102,"w10048422AB",11,"JAM Version C","DOG","furry","Study2","B",4376,"24",3357,"furry",100,"furry",1
102,"w10067540jer",11,"JAM Version C","DOG","furry","Study2","B",2155,"41",956,"",0,"furry",0
102,"w10068374CG",11,"JAM Version C","DOG","furry","Study2","B",4960,"20",4626,"",0,"furry",0
102,"w100547_HRO",11,"JAM Version C","DOG","furry","Study2","B",6092,"0",3645,"",0,"furry",0
102,"10047038AM",11,"JAM Version C","DOG","furry","Study2","B",47727,"70",1509,"cat",0,"furry",0
102,"w10104941_mrp",11,"JAM Version C","DOG","furry","Study2","B",2870,"80",6673,"paw",0,"furry",0
102,"w10049640",11,"JAM Version C","DOG","furry","Study2","B",2718,"100",2350,"furry",100,"furry",1
102,"w10049766_AYN",11,"JAM Version C","DOG","furry","Study2","B",5685,"40",3090,"furry",100,"furry",1
102,"w10059558_rch",11,"JAM Version C","DOG","furry","Study2","B",2013,"8",1610,"cat",0,"furry",0
103,"w10029010",11,"JAM Version C","DONKEY","mule","Study2","B",3917,"30",4642,"mule",100,"mule",1
103,"5cfcd9157534f400193f4a57",11,"JAM Version C","DONKEY","mule","Study2","B",5110,"50",1734,"mule",100,"mule",1
103,"10047038AM",11,"JAM Version C","DONKEY","mule","Study2","B",5224,"80",9838,"mule",100,"mule",1
103,"w10048422AB",11,"JAM Version C","DONKEY","mule","Study2","B",32816,"20",2330,"mule",100,"mule",1
103,"5d3d82ce29130a00195cd74f",11,"JAM Version C","DONKEY","mule","Study2","B",2545,"60",1926,"mule",100,"mule",1
103,"w10049640",11,"JAM Version C","DONKEY","mule","Study2","B",2716,"75",3654,"mule",100,"mule",1
103,"w10059558_rch",11,"JAM Version C","DONKEY","mule","Study2","B",2399,"0",2042,"mule",100,"mule",1
103,"w10067540jer",11,"JAM Version C","DONKEY","mule","Study2","B",1458,"100",1577,"",0,"mule",0
103,"w10049766_AYN",11,"JAM Version C","DONKEY","mule","Study2","B",9369,"80",4102,"muke",75,"mule",1
103,"5f3fafc56486990342802c9f",11,"JAM Version C","DONKEY","mule","Study2","B",12168,"75",3565,"",0,"mule",0
103,"w100547_HRO",11,"JAM Version C","DONKEY","mule","Study2","B",5021,"22",2016,"mule",100,"mule",1
103,"w10068374CG",11,"JAM Version C","DONKEY","mule","Study2","B",4044,"65",3524,"mule",100,"mule",1
103,"w10104941_mrp",11,"JAM Version C","DONKEY","mule","Study2","B",3618,"100",1982,"mule",100,"mule",1
104,"5f3fafc56486990342802c9f",11,"JAM Version C","DRINK","water","Study2","S",9329,"95",4388,"",0,"water",0
104,"5cfcd9157534f400193f4a57",11,"JAM Version C","DRINK","water","Study2","S",9423,"35",3039,"water",100,"water",1
104,"w10049766_AYN",11,"JAM Version C","DRINK","water","Study2","S",3146,"90",2069,"water",100,"water",1
104,"w10029010",11,"JAM Version C","DRINK","water","Study2","S",6170,"88",7040,"cup",0,"water",0
104,"w100547_HRO",11,"JAM Version C","DRINK","water","Study2","S",5338,"60",2350,"",0,"water",0
104,"w10049640",11,"JAM Version C","DRINK","water","Study2","S",700,"95",1822,"sip",0,"water",0
104,"w10048422AB",11,"JAM Version C","DRINK","water","Study2","S",6453,"20",41662,"water",100,"water",1
104,"5d3d82ce29130a00195cd74f",11,"JAM Version C","DRINK","water","Study2","S",2451,"70",2203,"water",100,"water",1
104,"10047038AM",11,"JAM Version C","DRINK","water","Study2","S",5943,"80",3353,"water",100,"water",1
104,"w10059558_rch",11,"JAM Version C","DRINK","water","Study2","S",2705,"9",2660,"water",100,"water",1
104,"w10067540jer",11,"JAM Version C","DRINK","water","Study2","S",1779,"20",6166,"water",100,"water",1
104,"w10068374CG",11,"JAM Version C","DRINK","water","Study2","S",4473,"75",5940,"water",100,"water",1
104,"w10104941_mrp",11,"JAM Version C","DRINK","water","Study2","S",1944,"100",3618,"water",100,"water",1
105,"w100547_HRO",11,"JAM Version C","EAT","dine","Study2","B",3544,"80",1097,"",0,"dine",0
105,"5f3fafc56486990342802c9f",11,"JAM Version C","EAT","dine","Study2","B",9353,"75",6061,"",0,"dine",0
105,"5d3d82ce29130a00195cd74f",11,"JAM Version C","EAT","dine","Study2","B",2218,"30",2803,"",0,"dine",0
105,"5cfcd9157534f400193f4a57",11,"JAM Version C","EAT","dine","Study2","B",146269,"50",27224,"food",25,"dine",0
